,Brand,Model ,Generation  ,Modification (Engine) ,Start of production ,Powertrain Architecture ,Body type,Seats ,Doors ,Combined fuel consumption (WLTP) ,CO2 emissions (WLTP),Fuel Type ,Acceleration 0 - 100 km/h,Acceleration 0 - 62 mph,Acceleration 0 - 60 mph (Calculated by Auto-Data.net) ,Maximum speed ,Emission standard ,Weight-to-power ratio ,Weight-to-torque ratio ,Battery voltage ,Battery location ,Electric motor power ,Power ,Power per litre ,Torque ,Engine layout ,Engine Model/Code ,Engine displacement ,Number of cylinders ,Engine configuration ,Cylinder Bore ,Piston Stroke ,Compression ratio ,Number of valves per cylinder ,Fuel injection system ,Engine aspiration ,Valvetrain  ,Engine oil capacity ,Engine oil specification ,Engine systems,Kerb Weight ,Max. weight ,Max load,Trunk (boot) space - minimum ,Fuel tank capacity ,Max. roof load ,Permitted trailer load with brakes (12%) ,Permitted trailer load without brakes ,Permitted towbar download ,Length ,Width ,Height ,Wheelbase ,Front track ,Rear (Back) track ,Ride height (ground clearance) ,Drag coefficient (Cd) ,Minimum turning circle (turning diameter) ,Drivetrain Architecture ,Drive wheel ,Number of gears and type of gearbox ,Front suspension ,Rear suspension ,Front brakes,Rear brakes,Assisting systems,Steering type ,Power steering ,Tires size,Wheel rims size,Battery technology ,Electric motor location ,All-electric range (WLTP),Average Energy consumption (WLTP) ,Electric motor Torque ,Gross battery capacity ,Max speed (electric) ,Recuperation output ,System power ,System torque ,Trunk (boot) space - maximum ,Fuel consumption (economy) - combined,CO2 emissions,Coolant ,End of production ,Fuel consumption (economy) - extra urban,Fuel consumption (economy) - urban ,"CO2 emissions (NEDC, WLTP equivalent)","Fuel consumption (economy) - combined (NEDC, WLTP equivalent)","Fuel consumption (economy) - extra urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - urban (NEDC, WLTP equivalent) ",Front overhang ,Rear overhang ,Width including mirrors ,"Average Energy consumption (NEDC, WLTP equivalent) ",Permitted trailer load with brakes (8%) ,CO2 emissions (NEDC),Fuel consumption (economy) - combined (NEDC),Fuel consumption (economy) - extra urban (NEDC),Fuel consumption (economy) - urban (NEDC) ,"All-electric range (NEDC, WLTP equivalent)",All-electric range (NEDC),Average Energy consumption (NEDC) ,Acceleration 0 - 60 mph ,Width with mirrors folded ,Maximum engine speed 
10,BMW,3 Series,"3 Series Sedan (G20 LCI, facelift 2022)",320e (204 Hp) Steptronic ,"July, 2022 year ",PHEV (Plug-in Hybrid Electric Vehicle) ,Sedan ,5 ,4 ,"1.3-1.8 l/100 km
							180.93 - 130.67 US mpg217.29 - 156.93 UK mpg76.92 - 55.56 km/l",29-40 g/km ,petrol / electricity ,7.6 sec ,7.6 sec ,7.2 sec ,"225 km/h
						139.81 mph",Euro 6d ,"8.7 kg/Hp, 115.3 Hp/tonne ","5.1 kg/Nm, 197.7 Nm/tonne ",354 V ,Under the rear seats ,109 Hp @ 3140 rpm. ,163 Hp @ 5000-6500 rpm. ,81.6 Hp/l ,"300 Nm @ 1350-3700 rpm.
						221.27 lb.-ft. @ 1350-3700 rpm.","Front, Longitudinal ",B48B20A ,"1998 cm3
121.93 cu. in.",4 ,Inline ,"82 mm
					3.23 in.","94.6 mm
					3.72 in.",11 ,4 ,Direct injection ,"Twin-power turbo, Intercooler ",DOHC ,"5.25 l
					5.55 US qt | 4.62 UK qt",Log in to see.,Particulate filter,"1770 kg
					3902.18 lbs.","2290 kg
					5048.59 lbs.","520 kg
					1146.4 lbs.","375 l
					13.24 cu. ft.","40 l
						10.57 US gal | 8.8 UK gal","75 kg
					165.35 lbs.","1500 kg
					3306.93 lbs.","750 kg
					1653.47 lbs.","75 kg
					165.35 lbs.","4713 mm
					185.55 in.","1827 mm
					71.93 in.","1444 mm
					56.85 in.","2851 mm
					112.24 in.","1573 mm
					61.93 in.","1568 mm
					61.73 in.","147 mm
					5.79 in.",0.25 ,"11.4 m
					37.4 ft.",The Internal combustion engine (ICE) and electric motor drive the rear wheels of the car with the ability to work in full electric or mixed mode. ,Rear wheel drive ,"8 gears, automatic transmission Steptronic ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link spring suspension with stabilizer ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,225/50 R17 ,7.5J x 17 ,Lithium-ion (Li-Ion) ,Between the combustion engine and the transmission ,"54-62 km
					33.55 - 38.53 mi ","15.8-17.7 kWh/100 km
				    
				25.43 - 28.49 kWh/100 mi133 - 118 MPGe6.3 - 5.6 km/kWh3.9 - 3.5 mi/kWh","265 Nm @ 100-2500 rpm.
						
				195.45 lb.-ft. @ 100-2500 rpm.",12 kWh ,"140 km/h
				    
				86.99 mph",20 kW ,204 Hp ,"350 Nm
				258.15 lb.-ft.",,,,,,,,,,,,,,,,,,,,,,,,,,
11,BMW,3 Series,"3 Series Sedan (G20 LCI, facelift 2022)",320d (190 Hp) Mild Hybrid xDrive Steptronic ,"July, 2022 year ","MHEV (Mild Hybrid Electric Vehicle, power-assist hybrid, battery-assisted hybrid vehicles, BAHV) ",Sedan ,5 ,4 ,"5.1-5.8 l/100 km
							46.12 - 40.55 US mpg55.39 - 48.7 UK mpg19.61 - 17.24 km/l",135-153 g/km ,Diesel ,7.2 sec ,7.2 sec ,6.8 sec ,"228 km/h
						141.67 mph",Euro 6d ,"8.6 kg/Hp, 116.6 Hp/tonne ","4.1 kg/Nm, 245.4 Nm/tonne ",48 V ,Inside the trunk ,11 Hp ,190 Hp @ 4000 rpm. ,95.1 Hp/l ,"400 Nm @ 1750-2500 rpm.
						295.02 lb.-ft. @ 1750-2500 rpm.","Front, Longitudinal ",B47D20B ,"1998 cm3
121.93 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","90 mm
					3.54 in.",16.5 ,4 ,Diesel Commonrail ,"Twin-power turbo, Intercooler ",DOHC ,"5.5 l
					5.81 US qt | 4.84 UK qt",Log in to see.,Particulate filter,"1630 kg
					3593.53 lbs.","2200 kg
					4850.17 lbs.","570 kg
					1256.63 lbs.","480 l
					16.95 cu. ft.","40 l
						10.57 US gal | 8.8 UK gal","75 kg
					165.35 lbs.","1800 kg
					3968.32 lbs.","750 kg
					1653.47 lbs.","75 kg
					165.35 lbs.","4713 mm
					185.55 in.","1827 mm
					71.93 in.","1445 mm
					56.89 in.","2851 mm
					112.24 in.","1573 mm
					61.93 in.","1567 mm
					61.69 in.","135 mm
					5.31 in.",0.25 ,"12 m
					39.37 ft.",The Internal combustion engine (ICE) and the electric motor permanently drive the four wheels of the car with the ability to work only in mixed mode. ,All wheel drive (4x4) ,"8 gears, automatic transmission Steptronic ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link spring suspension with stabilizer ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,225/50 R17 ,7.5J x 17 ,Lithium-ion (Li-Ion) ,Integrated into the transmission ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,BMW,3 Series,"3 Series Sedan (G20 LCI, facelift 2022)",320d (190 Hp) Mild Hybrid Steptronic ,"July, 2022 year ","MHEV (Mild Hybrid Electric Vehicle, power-assist hybrid, battery-assisted hybrid vehicles, BAHV) ",Sedan ,5 ,4 ,"4.8-5.5 l/100 km
							49 - 42.77 US mpg58.85 - 51.36 UK mpg20.83 - 18.18 km/l",127-145 g/km ,Diesel ,6.9 sec ,6.9 sec ,6.6 sec ,"235 km/h
						146.02 mph",Euro 6d ,"8.3 kg/Hp, 121 Hp/tonne ","3.9 kg/Nm, 254.8 Nm/tonne ",48 V ,Inside the trunk ,11 Hp ,190 Hp @ 4000 rpm. ,95.1 Hp/l ,"400 Nm @ 1750-2500 rpm.
						295.02 lb.-ft. @ 1750-2500 rpm.","Front, Longitudinal ",B47D20B ,"1998 cm3
121.93 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","90 mm
					3.54 in.",16.5 ,4 ,Diesel Commonrail ,"Twin-power turbo, Intercooler ",DOHC ,"5.5 l
					5.81 US qt | 4.84 UK qt",Log in to see.,Particulate filter,"1570 kg
					3461.26 lbs.","2140 kg
					4717.89 lbs.","570 kg
					1256.63 lbs.","480 l
					16.95 cu. ft.","40 l
						10.57 US gal | 8.8 UK gal","75 kg
					165.35 lbs.","1600 kg
					3527.4 lbs.","750 kg
					1653.47 lbs.","75 kg
					165.35 lbs.","4713 mm
					185.55 in.","1827 mm
					71.93 in.","1440 mm
					56.69 in.","2851 mm
					112.24 in.","1573 mm
					61.93 in.","1568 mm
					61.73 in.","141 mm
					5.55 in.",0.25 ,"11.4 m
					37.4 ft.",The Internal combustion engine (ICE) and electric motor drive the rear wheels of the car with the ability to work only in mixed mode. ,Rear wheel drive ,"8 gears, automatic transmission Steptronic ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link spring suspension with stabilizer ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,225/50 R17 ,7.5J x 17 ,Lithium-ion (Li-Ion) ,Integrated into the transmission ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,BMW,3 Series,"3 Series Sedan (G20 LCI, facelift 2022)",318i (156 Hp) Steptronic ,"July, 2022 year ",Internal Combustion engine ,Sedan ,5 ,4 ,"6.4-7.2 l/100 km
							36.75 - 32.67 US mpg44.14 - 39.23 UK mpg15.63 - 13.89 km/l",145-162 g/km ,Petrol (Gasoline) ,8.6 sec ,8.6 sec ,8.2 sec ,"223 km/h
						138.57 mph",Euro 6d ,"9.6 kg/Hp, 104 Hp/tonne ","6 kg/Nm, 166.7 Nm/tonne ",,,,156 Hp @ 4500-6500 rpm. ,78.1 Hp/l ,"250 Nm @ 1300-4300 rpm.
						184.39 lb.-ft. @ 1300-4300 rpm.","Front, Longitudinal ",B48B20A ,"1998 cm3
121.93 cu. in.",4 ,Inline ,"82 mm
					3.23 in.","94.6 mm
					3.72 in.",11 ,4 ,Direct injection ,"Twin-power turbo, Intercooler ",VALVETRONIC ,"5.25 l
					5.55 US qt | 4.62 UK qt",Log in to see.,Particulate filter,"1500 kg
					3306.93 lbs.","2055 kg
					4530.5 lbs.","555 kg
					1223.57 lbs.","480 l
					16.95 cu. ft.","59 l
						15.59 US gal | 12.98 UK gal","75 kg
					165.35 lbs.","1300 kg
					2866.01 lbs.","750 kg
					1653.47 lbs.","75 kg
					165.35 lbs.","4713 mm
					185.55 in.","1827 mm
					71.93 in.","1440 mm
					56.69 in.","2851 mm
					112.24 in.","1573 mm
					61.93 in.","1568 mm
					61.73 in.","141 mm
					5.55 in.",0.25 ,"11.4 m
					37.4 ft.",The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"8 gears, automatic transmission Steptronic ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link spring suspension with stabilizer ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,225/50 R17 ,7.5J x 17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,BMW,3 Series,"3 Series Sedan (G20 LCI, facelift 2022)",318d (150 Hp) Mild Hybrid Steptronic ,"July, 2022 year ","MHEV (Mild Hybrid Electric Vehicle, power-assist hybrid, battery-assisted hybrid vehicles, BAHV) ",Sedan ,5 ,4 ,"4.8-5.5 l/100 km
							49 - 42.77 US mpg58.85 - 51.36 UK mpg20.83 - 18.18 km/l",127-145 g/km ,Diesel ,8.3 sec ,8.3 sec ,7.9 sec ,"218 km/h
						135.46 mph",Euro 6d ,"10.4 kg/Hp, 96.5 Hp/tonne ","4.9 kg/Nm, 205.8 Nm/tonne ",48 V ,Inside the trunk ,11 Hp ,150 Hp @ 4000 rpm. ,75.1 Hp/l ,"320 Nm @ 1500-2750 rpm.
						236.02 lb.-ft. @ 1500-2750 rpm.","Front, Longitudinal ",B47D20B ,"1998 cm3
121.93 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","90 mm
					3.54 in.",16.5 ,4 ,Diesel Commonrail ,"Twin-power turbo, Intercooler ",DOHC ,"5.5 l
					5.81 US qt | 4.84 UK qt",Log in to see.,Particulate filter,"1555 kg
					3428.19 lbs.","2125 kg
					4684.82 lbs.","570 kg
					1256.63 lbs.","480 l
					16.95 cu. ft.","40 l
						10.57 US gal | 8.8 UK gal","75 kg
					165.35 lbs.","1600 kg
					3527.4 lbs.","750 kg
					1653.47 lbs.","75 kg
					165.35 lbs.","4713 mm
					185.55 in.","1827 mm
					71.93 in.","1440 mm
					56.69 in.","2851 mm
					112.24 in.","1573 mm
					61.93 in.","1568 mm
					61.73 in.","141 mm
					5.55 in.",0.25 ,"11.4 m
					37.4 ft.",The Internal combustion engine (ICE) and electric motor drive the rear wheels of the car with the ability to work only in mixed mode. ,Rear wheel drive ,"8 gears, automatic transmission Steptronic ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link spring suspension with stabilizer ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,225/50 R17 ,7.5J x 17 ,Lithium-ion (Li-Ion) ,Integrated into the transmission ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,BMW,3 Series,"3 Series Touring (G21 LCI, facelift 2022)",M340i (374 Hp) Mild Hybrid xDrive Steptronic ,"July, 2022 year ",Internal Combustion engine ,Station wagon (estate) ,5 ,5 ,"8.1-8.8 l/100 km
							29.04 - 26.73 US mpg34.87 - 32.1 UK mpg12.35 - 11.36 km/l",182-197 g/km ,Petrol (Gasoline) ,4.6 sec ,4.6 sec ,4.4 sec ,"250 km/h
						155.34 mph",Euro 6d ,"4.8 kg/Hp, 208.4 Hp/tonne ","3.6 kg/Nm, 278.6 Nm/tonne ",48 V ,Inside the trunk ,11 Hp ,374 Hp @ 5500-6500 rpm. ,124.7 Hp/l ,"500 Nm @ 1900-5000 rpm.
						368.78 lb.-ft. @ 1900-5000 rpm.","Front, Longitudinal ",B58B30B ,"2998 cm3
182.95 cu. in.",6 ,Inline ,"82 mm
					3.23 in.","94.6 mm
					3.72 in.",10.2 ,4 ,Direct injection ,"Twin-power turbo, Intercooler ",VALVETRONIC ,"7.2 l
					7.61 US qt | 6.34 UK qt",Log in to see.,Particulate filter,"1795 kg
					3957.3 lbs.","2390 kg
					5269.05 lbs.","595 kg
					1311.75 lbs.","500 l
					17.66 cu. ft.","59 l
						15.59 US gal | 12.98 UK gal","75 kg
					165.35 lbs.","1800 kg
					3968.32 lbs.","750 kg
					1653.47 lbs.","75 kg
					165.35 lbs.","4714 mm
					185.59 in.","1827 mm
					71.93 in.","1140 mm
					44.88 in.","2851 mm
					112.24 in.","1583 mm
					62.32 in.","1567 mm
					61.69 in.","130 mm
					5.12 in.",0.29 ,"12 m
					39.37 ft.",The Internal combustion engine (ICE) and the electric motor permanently drive the four wheels of the car with the ability to work only in mixed mode. ,All wheel drive (4x4) ,"8 gears, automatic transmission Steptronic ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link spring suspension with stabilizer ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,Front wheel tires: 225/45 R18Rear wheel tires: 255/40 R18 ,Front wheel rims: 7.5J x 18Rear wheel rims: 8.5J x 18 ,Lithium-ion (Li-Ion) ,Integrated into the transmission ,,,,,,,,,"1510 l
					53.33 cu. ft.",,,,,,,,,,,,,,,,,,,,,,,,,
16,BMW,3 Series,"3 Series Touring (G21 LCI, facelift 2022)",M340d (340 Hp) Mild Hybrid xDrive Steptronic ,"July, 2022 year ","MHEV (Mild Hybrid Electric Vehicle, power-assist hybrid, battery-assisted hybrid vehicles, BAHV) ",Station wagon (estate) ,5 ,5 ,"6-6.6 l/100 km
							39.2 - 35.64 US mpg47.08 - 42.8 UK mpg16.67 - 15.15 km/l",157-173 g/km ,Diesel ,4.7 sec ,4.7 sec ,4.5 sec ,"250 km/h
						155.34 mph",,"5.5 kg/Hp, 181.8 Hp/tonne ","2.7 kg/Nm, 374.3 Nm/tonne ",48 V ,Inside the trunk ,11 Hp ,340 Hp @ 4400 rpm. ,113.4 Hp/l ,"700 Nm @ 1750-2250 rpm.
						516.29 lb.-ft. @ 1750-2250 rpm.","Front, Longitudinal ",B57D30B ,"2998 cm3
182.95 cu. in.",6 ,Inline ,"84 mm
					3.31 in.","90 mm
					3.54 in.",16.5 ,4 ,Diesel Commonrail ,"Twin-power turbo, Intercooler ",DOHC ,"7 l
					7.4 US qt | 6.16 UK qt",Log in to see.,Particulate filter,"1870 kg
					4122.64 lbs.","2430 kg
					5357.23 lbs.","560 kg
					1234.59 lbs.","500 l
					17.66 cu. ft.","40 l
						10.57 US gal | 8.8 UK gal","75 kg
					165.35 lbs.","1800 kg
					3968.32 lbs.","750 kg
					1653.47 lbs.","75 kg
					165.35 lbs.","4713 mm
					185.55 in.","1827 mm
					71.93 in.","1446 mm
					56.93 in.","2851 mm
					112.24 in.","1573 mm
					61.93 in.","1567 mm
					61.69 in.","135 mm
					5.31 in.",0.29 ,"12 m
					39.37 ft.",The Internal combustion engine (ICE) and the electric motor permanently drive the four wheels of the car with the ability to work only in mixed mode. ,All wheel drive (4x4) ,"8 gears, automatic transmission Steptronic ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link spring suspension with stabilizer ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,Front wheel tires: 225/45 R18Rear wheel tires: 255/40 R18 ,Front wheel rims: 7.5J x 18Rear wheel rims: 8.5J x 18 ,Lithium-ion (Li-Ion) ,Integrated into the transmission ,,,,,,,,,"1510 l
					53.33 cu. ft.",,,,,,,,,,,,,,,,,,,,,,,,,
17,BMW,3 Series,"3 Series Touring (G21 LCI, facelift 2022)",330i (245 Hp) xDrive Steptronic ,"July, 2022 year ",Internal Combustion engine ,Station wagon (estate) ,5 ,5 ,"7.3-8.1 l/100 km
							32.22 - 29.04 US mpg38.7 - 34.87 UK mpg13.7 - 12.35 km/l",164-182 g/km ,Petrol (Gasoline) ,6 sec ,6 sec ,5.7 sec ,"250 km/h
						155.34 mph",Euro 6d ,"6.8 kg/Hp, 147.6 Hp/tonne ","4.2 kg/Nm, 241 Nm/tonne ",,,,245 Hp @ 4500-6500 rpm. ,122.6 Hp/l ,"400 Nm @ 1600-4000 rpm.
						295.02 lb.-ft. @ 1600-4000 rpm.","Front, Longitudinal ",B48B20B ,"1998 cm3
121.93 cu. in.",4 ,Inline ,"82 mm
					3.23 in.","94.6 mm
					3.72 in.",11 ,4 ,Direct injection ,"Twin-power turbo, Intercooler ",VALVETRONIC ,"5.25 l
					5.55 US qt | 4.62 UK qt",Log in to see.,Particulate filter,"1660 kg
					3659.67 lbs.","2255 kg
					4971.42 lbs.","595 kg
					1311.75 lbs.","500 l
					17.66 cu. ft.","59 l
						15.59 US gal | 12.98 UK gal","75 kg
					165.35 lbs.","1800 kg
					3968.32 lbs.","750 kg
					1653.47 lbs.","75 kg
					165.35 lbs.","4713 mm
					185.55 in.","1827 mm
					71.93 in.","1145 mm
					45.08 in.","2851 mm
					112.24 in.","1573 mm
					61.93 in.","1567 mm
					61.69 in.","135 mm
					5.31 in.",0.28 ,"12 m
					39.37 ft.",The Internal combustion engine (ICE) drives permanently the four wheels of the vehicle. ,All wheel drive (4x4) ,"8 gears, automatic transmission Steptronic ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link spring suspension with stabilizer ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,225/50 R17 ,7.5J x 17 ,,,,,,,,,,,"1510 l
					53.33 cu. ft.",,,,,,,,,,,,,,,,,,,,,,,,,
18,BMW,3 Series,"3 Series Touring (G21 LCI, facelift 2022)",330i (245 Hp) Steptronic ,"July, 2022 year ",Internal Combustion engine ,Station wagon (estate) ,5 ,5 ,"6.8-7.6 l/100 km
							34.59 - 30.95 US mpg41.54 - 37.17 UK mpg14.71 - 13.16 km/l",154-172 g/km ,Petrol (Gasoline) ,6.1 sec ,6.1 sec ,5.8 sec ,"250 km/h
						155.34 mph",Euro 6d ,"6.5 kg/Hp, 153.1 Hp/tonne ","4 kg/Nm, 250 Nm/tonne ",,,,245 Hp @ 4500-6500 rpm. ,122.6 Hp/l ,"400 Nm @ 1600-4000 rpm.
						295.02 lb.-ft. @ 1600-4000 rpm.","Front, Longitudinal ",B48B20B ,"1998 cm3
121.93 cu. in.",4 ,Inline ,"82 mm
					3.23 in.","94.6 mm
					3.72 in.",11 ,4 ,Direct injection ,"Twin-power turbo, Intercooler ",VALVETRONIC ,"5.25 l
					5.55 US qt | 4.62 UK qt",Log in to see.,Particulate filter,"1600 kg
					3527.4 lbs.","2195 kg
					4839.15 lbs.","595 kg
					1311.75 lbs.","500 l
					17.66 cu. ft.","59 l
						15.59 US gal | 12.98 UK gal","75 kg
					165.35 lbs.","1600 kg
					3527.4 lbs.","750 kg
					1653.47 lbs.","75 kg
					165.35 lbs.","4713 mm
					185.55 in.","1827 mm
					71.93 in.","1440 mm
					56.69 in.","2851 mm
					112.24 in.","1573 mm
					61.93 in.","1568 mm
					61.73 in.","141 mm
					5.55 in.",0.28 ,"11.4 m
					37.4 ft.",The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"8 gears, automatic transmission Steptronic ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link spring suspension with stabilizer ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,225/50 R17 ,7.5J x 17 ,,,,,,,,,,,"1510 l
					53.33 cu. ft.",,,,,,,,,,,,,,,,,,,,,,,,,
19,BMW,3 Series,"3 Series Touring (G21 LCI, facelift 2022)",330e (292 Hp) xDrive Steptronic ,"July, 2022 year ",PHEV (Plug-in Hybrid Electric Vehicle) ,Station wagon (estate) ,5 ,5 ,"1.5-2.1 l/100 km
							156.81 - 112.01 US mpg188.32 - 134.51 UK mpg66.67 - 47.62 km/l",35-48 g/km ,petrol / electricity ,5.9 sec ,5.9 sec ,5.6 sec ,"225 km/h
						139.81 mph",Euro 6d ,"6.4 kg/Hp, 155.3 Hp/tonne ","4.5 kg/Nm, 223.4 Nm/tonne ",354 V ,Under the rear seats ,109 Hp @ 3140 rpm. ,184 Hp @ 5000-6500 rpm. ,92.1 Hp/l ,"300 Nm @ 1350-4000 rpm.
						221.27 lb.-ft. @ 1350-4000 rpm.","Front, Longitudinal ",B48B20B ,"1998 cm3
121.93 cu. in.",4 ,Inline ,"82 mm
					3.23 in.","94.6 mm
					3.72 in.",11 ,4 ,Direct injection ,"Twin-power turbo, Intercooler ",VALVETRONIC ,"5.25 l
					5.55 US qt | 4.62 UK qt",Log in to see.,Particulate filter,"1880 kg
					4144.69 lbs.","2405 kg
					5302.12 lbs.","525 kg
					1157.43 lbs.","410 l
					14.48 cu. ft.","40 l
						10.57 US gal | 8.8 UK gal","75 kg
					165.35 lbs.","1500 kg
					3306.93 lbs.","750 kg
					1653.47 lbs.","75 kg
					165.35 lbs.","4713 mm
					185.55 in.","1827 mm
					71.93 in.","1442 mm
					56.77 in.","2851 mm
					112.24 in.","1573 mm
					61.93 in.","1567 mm
					61.69 in.","139 mm
					5.47 in.",0.28 ,"12 m
					39.37 ft.",The Internal combustion engine (ICE) and the electric motor permanently drive the four wheels of the car with the ability to work in full electric or mixed mode. ,All wheel drive (4x4) ,"8 gears, automatic transmission Steptronic ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link spring suspension with stabilizer ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,225/50 R17 ,7.5J x 17 ,Lithium-ion (Li-Ion) ,Between the combustion engine and the transmission ,"53-61 km
					32.93 - 37.9 mi ","16.1-18.1 kWh/100 km
				    
				25.91 - 29.13 kWh/100 mi130 - 116 MPGe6.2 - 5.5 km/kWh3.9 - 3.4 mi/kWh","265 Nm @ 100-2500 rpm.
						
				195.45 lb.-ft. @ 100-2500 rpm.",12 kWh ,"140 km/h
				    
				86.99 mph",20 kW ,292 Hp ,"420 Nm
				309.78 lb.-ft.","1420 l
					50.15 cu. ft.",,,,,,,,,,,,,,,,,,,,,,,,,
20,BMW,3 Series,"3 Series Touring (G21 LCI, facelift 2022)",330e (292 Hp) Steptronic ,"July, 2022 year ",PHEV (Plug-in Hybrid Electric Vehicle) ,Station wagon (estate) ,5 ,5 ,"1.4-1.9 l/100 km
							168.01 - 123.8 US mpg201.77 - 148.67 UK mpg71.43 - 52.63 km/l",31-42 g/km ,petrol / electricity ,5.9 sec ,5.9 sec ,5.6 sec ,"230 km/h
						142.92 mph",Euro 6d ,"6.3 kg/Hp, 160 Hp/tonne ","4.3 kg/Nm, 230.1 Nm/tonne ",354 V ,Under the rear seats ,109 Hp @ 3140 rpm. ,184 Hp @ 5000-6500 rpm. ,92.1 Hp/l ,"300 Nm @ 1350-4000 rpm.
						221.27 lb.-ft. @ 1350-4000 rpm.","Front, Longitudinal ",B48B20B ,"1998 cm3
121.93 cu. in.",4 ,Inline ,"82 mm
					3.23 in.","94.6 mm
					3.72 in.",11 ,4 ,Direct injection ,"Twin-power turbo, Intercooler ",VALVETRONIC ,"5.25 l
					5.55 US qt | 4.62 UK qt",Log in to see.,Particulate filter,"1825 kg
					4023.44 lbs.","2350 kg
					5180.86 lbs.","525 kg
					1157.43 lbs.","410 l
					14.48 cu. ft.","40 l
						10.57 US gal | 8.8 UK gal","75 kg
					165.35 lbs.","1500 kg
					3306.93 lbs.","750 kg
					1653.47 lbs.","75 kg
					165.35 lbs.","4713 mm
					185.55 in.","1827 mm
					71.93 in.","1442 mm
					56.77 in.","2851 mm
					112.24 in.","1573 mm
					61.93 in.","1568 mm
					61.73 in.","139 mm
					5.47 in.",0.28 ,"11.4 m
					37.4 ft.",The Internal combustion engine (ICE) and electric motor drive the rear wheels of the car with the ability to work in full electric or mixed mode. ,All wheel drive (4x4) ,"8 gears, automatic transmission Steptronic ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link spring suspension with stabilizer ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,225/50 R17 ,7.5J x 17 ,Lithium-ion (Li-Ion) ,Between the combustion engine and the transmission ,"53-61 km
					32.93 - 37.9 mi ","16.1-18.1 kWh/100 km
				    
				25.91 - 29.13 kWh/100 mi130 - 116 MPGe6.2 - 5.5 km/kWh3.9 - 3.4 mi/kWh","265 Nm @ 100-2500 rpm.
						
				195.45 lb.-ft. @ 100-2500 rpm.",12 kWh ,"140 km/h
				    
				86.99 mph",20 kW ,292 Hp ,"420 Nm
				309.78 lb.-ft.","1420 l
					50.15 cu. ft.",,,,,,,,,,,,,,,,,,,,,,,,,
